Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
17057;LKO873;Idle - Stop;Jun 21 2025 01:17 PM;;Kr105f 67d-90, Bogota, Cundinamarca;0;N/A;;4.7010360000;-74.1243390000
17056;LKO873;Idle - Stop;Jun 21 2025 01:17 PM;;Kr105f 67d-90, Bogota, Cundinamarca;0;N/A;;4.7010360000;-74.1243390000
17055;LKO873;Idle - Stop;Jun 21 2025 01:16 PM;;Kr105f 67d-90, Bogota, Cundinamarca;0;N/A;;4.7010710000;-74.1243130000
17054;LKO873;Drive;Jun 21 2025 01:16 PM;;Kr105f 67f-45, Bogota, Cundinamarca;9;N/A;;4.7011390000;-74.1242150000
17053;LKO873;Idle - Stop;Jun 21 2025 01:16 PM;;Cl68 105d-95, Bogota, Cundinamarca;0;N/A;;4.7011730000;-74.1241480000
17052;LKO873;Drive;Jun 21 2025 01:15 PM;;Kr105f 69a-75, Bogota, Cundinamarca;41;N/A;;4.7031340000;-74.1229720000
17051;LKO873;Idle - Stop;Jun 21 2025 01:14 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048080000;-74.1220860000
17050;LKO873;Idle - Stop;Jun 21 2025 01:14 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
17049;LKO873;Idle - Stop;Jun 21 2025 01:13 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
17048;LKO873;Idle - Stop;Jun 21 2025 01:13 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
17047;LKO873;Idle - Stop;Jun 21 2025 01:13 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
17046;LKO873;Idle - Stop;Jun 21 2025 01:13 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
17045;LKO873;Idle - Stop;Jun 21 2025 01:12 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
17044;LKO873;Idle - Stop;Jun 21 2025 01:11 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
17043;LKO873;Idle - Stop;Jun 21 2025 01:10 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
17042;LKO873;Idle - Stop;Jun 21 2025 01:09 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
17041;LKO873;Idle - Stop;Jun 21 2025 01:08 PM;;Cl70b 105a-93, Bogota, Cundinamarca, Colombia;0;N/A;;4.7048800000;-74.1220240000
