Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
2960;AFK-949;Parked;Oct 08 2025 11:13 AM;;Las Nueces-74, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872610000;-77.0599850000
2959;AFK-949;Ping;Oct 08 2025 11:13 AM;;Las Nueces-74, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872610000;-77.0599850000
2958;AFK-949;POWER UP;Oct 08 2025 11:13 AM;;Las Nueces-68, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872150000;-77.0600750000
2957;AFK-949;Power OFF;Oct 08 2025 11:13 AM;;Las Nueces-74, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872610000;-77.0599850000
2956;AFK-949;Self Test/Reboot;Oct 08 2025 11:13 AM;;Las Nueces-68, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872090000;-77.0600460000
2955;AFK-949;Parked;Oct 08 2025 11:10 AM;;Las Nueces-68, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872090000;-77.0600460000
2954;AFK-949;Ignition OFF;Oct 08 2025 11:10 AM;;Las Nueces-68, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872090000;-77.0600460000
2953;AFK-949;Idle - Stop;Oct 08 2025 11:09 AM;;Las Nueces-68, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872090000;-77.0600460000
2952;AFK-949;Drive;Oct 08 2025 11:08 AM;;Las Nueces-35, Independencia, Lima, Lima [Province], Perú;11;N/A;;-11.9868710000;-77.0601110000
2951;AFK-949;Drive;Oct 08 2025 11:08 AM;;Las Moras-12, Independencia, Lima, Lima [Province], Perú;17;N/A;;-11.9867750000;-77.0607730000
2950;AFK-949;Idle - Stop;Oct 08 2025 11:07 AM;;Los Guambos-42, Independencia, Lima, Lima [Province];0;N/A;;-11.9865210000;-77.0610720000
2949;AFK-949;Drive;Oct 08 2025 11:06 AM;;Av Los Almendros-76, Independencia, Lima, Lima [Province];12;N/A;;-11.9860500000;-77.0620710000
2948;AFK-949;Drive;Oct 08 2025 11:06 AM;;Av Los Almendros-72, Independencia, Lima, Lima [Province];17;N/A;;-11.9860530000;-77.0624520000
2947;AFK-949;Drive;Oct 08 2025 11:05 AM;;Las Guabas-84, Independencia, Lima, Lima [Province];9;N/A;;-11.9840190000;-77.0629940000
2946;AFK-949;Idle - Stop;Oct 08 2025 11:05 AM;;Las Guabas-91, Independencia, Lima, Lima [Province];0;N/A;;-11.9839440000;-77.0630080000
2945;AFK-949;Drive;Oct 08 2025 11:04 AM;;Via Principal-5, Los Olivos, Lima, Lima [Province], Perú;41;N/A;;-11.9844010000;-77.0660830000
2944;AFK-949;Drive;Oct 08 2025 11:04 AM;;Via Principal-28, Los Olivos, Lima, Lima [Province], Perú;28;N/A;;-11.9843410000;-77.0672220000
2943;AFK-949;Drive;Oct 08 2025 11:04 AM;;Via Principal-56, Los Olivos, Lima, Lima [Province];20;N/A;;-11.9843120000;-77.0674300000
2942;AFK-949;Drive;Oct 08 2025 11:03 AM;;Via Principal-23, Los Olivos, Lima, Lima [Province], Perú;12;N/A;;-11.9842450000;-77.0675550000
2941;AFK-949;Drive;Oct 08 2025 11:03 AM;;Via Principal-61, Los Olivos, Lima, Lima [Province];37;N/A;;-11.9841940000;-77.0663000000
2940;AFK-949;Drive;Oct 08 2025 11:03 AM;;Av Los Alisios, Los Olivos, Lima, Lima [Province];30;N/A;;-11.9840380000;-77.0657890000
2939;AFK-949;Drive;Oct 08 2025 11:03 AM;;Av Alfredo Mendiola-11, Los Olivos, Lima, Lima [Province];38;N/A;;-11.9833560000;-77.0656110000
2938;AFK-949;Drive;Oct 08 2025 11:02 AM;;Av Alfredo Mendiola-51, Los Olivos, Lima, Lima [Province];32;N/A;;-11.9798120000;-77.0660470000
2937;AFK-949;Drive;Oct 08 2025 11:02 AM;;Av Panamericana, Los Olivos, Lima, Lima [Province];33;N/A;;-11.9780570000;-77.0666830000
2936;AFK-949;Drive;Oct 08 2025 11:01 AM;;Av Panamericana, Los Olivos, Lima, Lima [Province];33;N/A;;-11.9770040000;-77.0666520000
2935;AFK-949;Drive;Oct 08 2025 11:01 AM;;Av Panamericana-22, Los Olivos, Lima, Lima [Province];51;N/A;;-11.9674810000;-77.0676950000
2934;AFK-949;Drive;Oct 08 2025 10:59 AM;;Av Panamericana, Los Olivos, Lima, Lima [Province], Perú;40;N/A;;-11.9618550000;-77.0686680000
2933;AFK-949;Drive;Oct 08 2025 10:59 AM;;Via Principal-65, Los Olivos, Lima, Lima [Province];38;N/A;;-11.9615020000;-77.0694440000
2932;AFK-949;Drive;Oct 08 2025 10:59 AM;;Via Principal-71, Los Olivos, Lima, Lima [Province];38;N/A;;-11.9616970000;-77.0696780000
2931;AFK-949;Drive;Oct 08 2025 10:59 AM;;Martinez Cleto-39, Los Olivos, Lima, Lima [Province];38;N/A;;-11.9622570000;-77.0697380000
2930;AFK-949;Drive;Oct 08 2025 10:58 AM;;Av Universitaria-57, Los Olivos, Lima, Lima [Province];30;N/A;;-11.9617630000;-77.0643890000
2929;AFK-949;Drive;Oct 08 2025 10:58 AM;;Av Universitaria-21, Los Olivos, Lima, Lima [Province];35;N/A;;-11.9616820000;-77.0638540000
2928;AFK-949;Drive;Oct 08 2025 10:57 AM;;Av Universitaria, Los Olivos, Lima, Lima [Province], Perú;16;N/A;;-11.9614070000;-77.0630160000
2927;AFK-949;Drive;Oct 08 2025 10:57 AM;;Av Universitaria, Comas, Lima, Lima [Province], Perú;17;N/A;;-11.9611200000;-77.0624030000
2926;AFK-949;Idle - Stop;Oct 08 2025 10:57 AM;;Av Universitaria-16, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9603730000;-77.0615200000
2925;AFK-949;Idle - Stop;Oct 08 2025 10:56 AM;;Av Universitaria-21, Comas, Lima, Lima [Province];0;N/A;;-11.9601230000;-77.0613610000
2924;AFK-949;Drive;Oct 08 2025 10:55 AM;;Av Universitaria-40, Comas, Lima, Lima [Province];38;N/A;;-11.9557230000;-77.0600960000
2923;AFK-949;Drive;Oct 08 2025 10:54 AM;;Av Universitaria-48, Comas, Lima, Lima [Province];11;N/A;;-11.9549370000;-77.0600830000
2922;AFK-949;Idle - Stop;Oct 08 2025 10:53 AM;;Av Universitaria-20, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9505510000;-77.0602190000
2921;AFK-949;Drive;Oct 08 2025 10:52 AM;;Av Universitaria-56, Comas, Lima, Lima [Province];28;N/A;;-11.9479750000;-77.0605560000
2920;AFK-949;Idle - Stop;Oct 08 2025 10:51 AM;;Av Universitaria-86, Comas, Lima, Lima [Province];0;N/A;;-11.9446600000;-77.0608780000
2919;AFK-949;Idle - Stop;Oct 08 2025 10:50 AM;;Av Universitaria-16, Comas, Lima, Lima [Province];0;N/A;;-11.9430000000;-77.0606410000
2918;AFK-949;Idle - Stop;Oct 08 2025 10:49 AM;;Av Universitaria-52, Comas, Lima, Lima [Province];0;N/A;;-11.9407000000;-77.0597820000
2917;AFK-949;Drive;Oct 08 2025 10:48 AM;;Av Universitaria-67, Comas, Lima, Lima [Province], Perú;38;N/A;;-11.9374610000;-77.0578620000
2916;AFK-949;Drive;Oct 08 2025 10:47 AM;;Via Principal-29, Comas, Lima, Lima [Province];49;N/A;;-11.9309510000;-77.0542690000
2915;AFK-949;Idle - Stop;Oct 08 2025 10:46 AM;;Av Universitaria, Comas, Lima, Lima [Province];0;N/A;;-11.9294540000;-77.0534490000
2914;AFK-949;Idle - Stop;Oct 08 2025 10:45 AM;;Av Universitaria, Comas, Lima, Lima [Province];0;N/A;;-11.9283140000;-77.0528420000
2913;AFK-949;Idle - Stop;Oct 08 2025 10:44 AM;;Av Universitaria, Comas, Lima, Lima [Province];0;N/A;;-11.9283040000;-77.0528390000
2912;AFK-949;Drive;Oct 08 2025 10:43 AM;;Av Universitaria-26, Comas, Lima, Lima [Province];38;N/A;;-11.9260490000;-77.0522290000
2911;AFK-949;Drive;Oct 08 2025 10:42 AM;;Av Universitaria, Comas, Lima, Lima [Province];24;N/A;;-11.9248670000;-77.0520260000
2910;AFK-949;Drive;Oct 08 2025 10:41 AM;;Av Universitaria-80, Comas, Lima, Lima [Province];28;N/A;;-11.9193560000;-77.0503640000
2909;AFK-949;Drive;Oct 08 2025 10:40 AM;;Av Universitaria, Comas, Lima, Lima [Province];48;N/A;;-11.9179870000;-77.0495990000
2908;AFK-949;Drive;Oct 08 2025 10:39 AM;;Av Universitaria-51, Comas, Lima, Lima [Province];35;N/A;;-11.9147320000;-77.0477670000
2907;AFK-949;Drive;Oct 08 2025 10:39 AM;;Av Universitaria, Comas, Lima, Lima [Province];43;N/A;;-11.9117310000;-77.0460650000
2906;AFK-949;Drive;Oct 08 2025 10:38 AM;;Av Grifo-36, Comas, Lima, Lima [Province];43;N/A;;-11.9071010000;-77.0434060000
2905;AFK-949;Drive;Oct 08 2025 10:38 AM;;Av Universitaria-77, Comas, Lima, Lima [Province];22;N/A;;-11.9063800000;-77.0429680000
2904;AFK-949;Idle - Stop;Oct 08 2025 10:37 AM;;Av San Carlos-63, Comas, Lima, Lima [Province];0;N/A;;-11.9065250000;-77.0423720000
2903;AFK-949;Idle - Stop;Oct 08 2025 10:36 AM;;Av San Carlos-18, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9077370000;-77.0404890000
2902;AFK-949;Drive;Oct 08 2025 10:35 AM;;Av San Carlos, Comas, Lima, Lima [Province];25;N/A;;-11.9092820000;-77.0380510000
2901;AFK-949;Idle - Stop;Oct 08 2025 10:34 AM;;Av San Carlos, Comas, Lima, Lima [Province];0;N/A;;-11.9095100000;-77.0376830000
2900;AFK-949;Idle - Stop;Oct 08 2025 10:33 AM;;Av San Carlos, Comas, Lima, Lima [Province];0;N/A;;-11.9095100000;-77.0376830000
2899;AFK-949;Idle - Stop;Oct 08 2025 10:32 AM;;Av San Carlos, Comas, Lima, Lima [Province];0;N/A;;-11.9095100000;-77.0376830000
2898;AFK-949;Idle - Stop;Oct 08 2025 10:31 AM;;Av San Carlos, Comas, Lima, Lima [Province];0;N/A;;-11.9095100000;-77.0376830000
2897;AFK-949;Ignition ON;Oct 08 2025 10:31 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094560000;-77.0377540000
2896;AFK-949;Parked;Oct 08 2025 10:12 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094560000;-77.0377540000
2895;AFK-949;Ping;Oct 08 2025 10:12 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094560000;-77.0377540000
2894;AFK-949;POWER UP;Oct 08 2025 10:12 AM;;Las Nueces-74, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872610000;-77.0599850000
2893;AFK-949;Power OFF;Oct 08 2025 10:12 AM;;Las Nueces-74, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872610000;-77.0599850000
2892;AFK-949;Self Test/Reboot;Oct 08 2025 10:12 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9095210000;-77.0377780000
2891;AFK-949;Parked;Oct 08 2025 10:12 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9095210000;-77.0377780000
2890;AFK-949;Ping;Oct 08 2025 09:11 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9095210000;-77.0377780000
2889;AFK-949;Parked;Oct 08 2025 09:11 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9095210000;-77.0377780000
2888;AFK-949;POWER UP;Oct 08 2025 09:11 AM;;Las Nueces-74, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872610000;-77.0599850000
2887;AFK-949;Power OFF;Oct 08 2025 09:11 AM;;Las Nueces-74, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872610000;-77.0599850000
2886;AFK-949;Self Test/Reboot;Oct 08 2025 09:11 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094120000;-77.0377280000
2885;AFK-949;Parked;Oct 08 2025 09:11 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094120000;-77.0377280000
2884;AFK-949;Parked;Oct 08 2025 08:10 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094120000;-77.0377280000
2883;AFK-949;Ping;Oct 08 2025 08:10 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094120000;-77.0377280000
2882;AFK-949;POWER UP;Oct 08 2025 08:10 AM;;Las Nueces-74, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872610000;-77.0599850000
2881;AFK-949;Power OFF;Oct 08 2025 08:10 AM;;Las Nueces-74, Independencia, Lima, Lima [Province], Perú;0;N/A;;-11.9872610000;-77.0599850000
2880;AFK-949;Self Test/Reboot;Oct 08 2025 08:10 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094610000;-77.0377230000
2879;AFK-949;Parked;Oct 08 2025 07:34 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094610000;-77.0377230000
2878;AFK-949;Ignition OFF;Oct 08 2025 07:34 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9094610000;-77.0377230000
2877;AFK-949;Idle - Stop;Oct 08 2025 07:34 AM;;Av San Carlos, Comas, Lima, Lima [Province];0;N/A;;-11.9095080000;-77.0376580000
2876;AFK-949;Idle - Stop;Oct 08 2025 07:34 AM;;Av San Carlos, Comas, Lima, Lima [Province];0;N/A;;-11.9095570000;-77.0376220000
2875;AFK-949;Idle - Stop;Oct 08 2025 07:34 AM;;Av San Carlos, Comas, Lima, Lima [Province];0;N/A;;-11.9096220000;-77.0376310000
2874;AFK-949;Drive;Oct 08 2025 07:34 AM;;Av San Carlos, Comas, Lima, Lima [Province], Perú;22;N/A;;-11.9092080000;-77.0383860000
2873;AFK-949;Drive;Oct 08 2025 07:33 AM;;Av San Carlos-14, Comas, Lima, Lima [Province], Perú;16;N/A;;-11.9076230000;-77.0408730000
2872;AFK-949;Drive;Oct 08 2025 07:32 AM;;Av San Carlos-57, Comas, Lima, Lima [Province];14;N/A;;-11.9066390000;-77.0423960000
2871;AFK-949;Drive;Oct 08 2025 07:32 AM;;Av San Carlos-71, Comas, Lima, Lima [Province];9;N/A;;-11.9064980000;-77.0425920000
2870;AFK-949;Idle - Stop;Oct 08 2025 07:31 AM;;Av San Carlos-76, Comas, Lima, Lima [Province];0;N/A;;-11.9064640000;-77.0426440000
2869;AFK-949;Drive;Oct 08 2025 07:31 AM;;Av Universitaria, Comas, Lima, Lima [Province], Perú;25;N/A;;-11.9109530000;-77.0453530000
2868;AFK-949;Drive;Oct 08 2025 07:30 AM;;Av Universitaria, Comas, Lima, Lima [Province];41;N/A;;-11.9120900000;-77.0460040000
2867;AFK-949;Idle - Stop;Oct 08 2025 07:29 AM;;Av Universitaria-65, Comas, Lima, Lima [Province], Perú;0;N/A;;-11.9164850000;-77.0484700000
