Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
3054;BPK-942;Parked;Sep 04 2025 11:33 AM;;Av Pe-1s, Villa El Salvador, Lima, Lima [Province], Perú;0;N/A;;-12.2736011000;-76.8982940000
3053;BPK-942;Parked;Sep 04 2025 10:11 AM;;W92W+PFC, Hualmay 15137, Peru;0;N/A;;-11.0983118000;-77.6036488000
3052;BPK-942;Ignition OFF;Sep 04 2025 09:56 AM;;W92W+PFC, Hualmay 15137, Peru;0;N/A;;-11.0983098000;-77.6036111000
3051;BPK-942;Idle Alert;Sep 04 2025 09:56 AM;;W92W+PFC, Hualmay 15137, Peru;0;N/A;;-11.0983123000;-77.6036311000
3050;BPK-942;Ignition ON;Sep 04 2025 09:56 AM;;W92W+PFC, Hualmay 15137, Peru;0;N/A;;-11.0983175000;-77.6036770000
3049;BPK-942;Ignition OFF;Sep 04 2025 09:55 AM;;W92W+PFC, Hualmay 15137, Peru;0;N/A;;-11.0983123000;-77.6036365000
3048;BPK-942;Geofence IN;Sep 04 2025 09:54 AM;PUNTO DE DESCARGA HUALMAY - HUACHO T2;W92W+PFC, Hualmay 15137, Peru;0;N/A;;-11.0983378000;-77.6038086000
3047;BPK-942;Idle Alert;Sep 04 2025 09:54 AM;;W92W+PFC, Hualmay 15137, Peru;0;N/A;;-11.0983378000;-77.6038086000
3046;BPK-942;Travel Stop;Sep 04 2025 09:54 AM;;W92W+GF5, Hualmay 15137, Peru;3;N/A;;-11.0984168000;-77.6038243000
3045;BPK-942;Idle - Stop;Sep 04 2025 09:53 AM;;Jiron Juan Jose Crespo y Castillo 187, Hualmay 15137, Peru;0;N/A;;-11.0991711000;-77.6035331000
3044;BPK-942;Idle - Stop;Sep 04 2025 09:53 AM;;Mariscal Castilla, Huacho, Peru;0;N/A;;-11.0994561000;-77.6035268000
3043;BPK-942;Travel Start;Sep 04 2025 09:53 AM;;Av Mariscal Castilla Km 150, Huacho, Huaura, Lima [Province], Perú;20;N/A;;-11.0997948000;-77.6033803000
3042;BPK-942;Idle Alert;Sep 04 2025 09:53 AM;;Av Mariscal Castilla Km 150, Huacho, Huaura, Lima [Province], Perú;20;N/A;;-11.0997948000;-77.6033803000
3041;BPK-942;Travel Stop;Sep 04 2025 09:52 AM;;Av Mariscal Castilla Km 150, Huacho, Huaura, Lima [Province], Perú;4;N/A;;-11.1009660000;-77.6032938000
3040;BPK-942;Drive;Sep 04 2025 09:51 AM;;Av Mariscal Castilla Km 151, Huacho, Huaura, Lima [Province], Perú;30;N/A;;-11.0985545000;-77.5996525000
3039;BPK-942;Drive;Sep 04 2025 09:51 AM;;Av Mariscal Castilla Km 151, Huacho, Huaura, Lima [Province], Perú;33;N/A;;-11.0985135000;-77.5996070000
