Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
23672;HBZN580NKLAH21750;Idle Alert;Oct 30 2025 07:12 AM;;South America, Cundinamarca;0;N/A;;4.3770100000;-74.3878763000
23671;HBZN580NKLAH21750;Idle - Stop;Oct 30 2025 07:07 AM;;South America, Cundinamarca;0;N/A;;4.3770190000;-74.3878130000
23670;HBZN580NKLAH21750;ENCENDIDO;Oct 30 2025 07:02 AM;;9JG6+RV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3770081000;-74.3877790000
23669;HBZN580NKLAH21750;Parked;Oct 30 2025 05:53 AM;;kilometro 51 carretera panamericana Vereda Bosachoque, Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3770083000;-74.3876143000
23668;HBZN580NKLAH21750;Parked;Oct 30 2025 01:37 AM;;9JG6+RV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3770988000;-74.3877656000
23667;HBZN580NKLAH21750;Parked;Oct 29 2025 09:12 PM;;Av 40, Tibacuy, Cundinamarca, Colombia;0;N/A;;4.3771343000;-74.3877428000
23666;HBZN580NKLAH21750;Parked;Oct 29 2025 05:05 PM;;Av 40, Tibacuy, Cundinamarca, Colombia;0;N/A;;4.3771031000;-74.3877776000
23665;HBZN580NKLAH21750;APAGADO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23664;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23663;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23662;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23661;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23660;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23659;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23658;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23657;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23656;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23655;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23654;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23653;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23652;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23651;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23650;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23649;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23648;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23647;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23646;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23645;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23644;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23643;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23642;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23641;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23640;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23639;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23638;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23637;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23636;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23635;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23634;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23633;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23632;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23631;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23630;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23629;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23628;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23627;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23626;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23625;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:54 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23624;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23623;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23622;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23621;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23620;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23619;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23618;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23617;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23616;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23615;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23614;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23613;HBZN580NKLAH21750;POWER UP;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
23612;HBZN580NKLAH21750;ENCENDIDO;Oct 29 2025 04:53 PM;;9JG6+QV Fusagasugá, Cundinamarca, Colombia;0;N/A;;4.3768350000;-74.3877920000
