Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
11471;CEP-433;iButton OUT;Oct 23 2025 02:28 PM;;;0;N/A;;-12.0445883000;-77.1379508000
11470;CEP-433;Ignition OFF;Oct 23 2025 02:28 PM;;Av Ignacio Mariategui, Callao, Callao, Callao, Perú;0;N/A;;-12.0445883000;-77.1379508000
11469;CEP-433;Ignition ON;Oct 23 2025 02:28 PM;;Av Ignacio Mariategui, Callao, Callao, Callao, Perú;0;N/A;;-12.0445886000;-77.1379548000
11468;CEP-433;Parked;Oct 23 2025 02:22 PM;;Av Ignacio Mariategui, Callao, Callao, Callao;0;N/A;;-12.0446178000;-77.1379608000
11467;CEP-433;Ignition OFF;Oct 23 2025 02:11 PM;;Av Ignacio Mariategui, Callao, Callao, Callao;0;N/A;;-12.0446181000;-77.1379170000
11466;CEP-433;Drive;Oct 23 2025 02:11 PM;;Av Contralmirante Mora-17, Callao, Callao, Callao;14;N/A;;-12.0442596000;-77.1361213000
11465;CEP-433;Drive;Oct 23 2025 02:10 PM;;Av Contralmirante Mora-4, Callao, Callao, Callao;14;N/A;;-12.0442005000;-77.1357323000
11464;CEP-433;Travel Start;Oct 23 2025 02:09 PM;;Progreso-80, Callao, Callao, Callao;33;N/A;;-12.0468045000;-77.1350866000
11463;CEP-433;Travel Stop;Oct 23 2025 02:09 PM;;Av Contralmirante Mora-28, Callao, Callao, Callao;0;N/A;;-12.0478186000;-77.1348631000
11462;CEP-433;Travel Start;Oct 23 2025 02:09 PM;;Av Contralmirante Mora-95, Callao, Callao, Callao;30;N/A;;-12.0481976000;-77.1347823000
11461;CEP-433;Travel Stop;Oct 23 2025 02:08 PM;;Av Contralmirante Mora-35, Callao, Callao, Callao;0;N/A;;-12.0500201000;-77.1343648000
11460;CEP-433;Idle - Stop;Oct 23 2025 02:07 PM;;Av Contralmirante Mora-13, Callao, Callao, Callao;0;N/A;;-12.0501783000;-77.1343378000
11459;CEP-433;Drive;Oct 23 2025 02:07 PM;;Av Contralmirante Mora-15, Callao, Callao, Callao;0;N/A;;-12.0502543000;-77.1344085000
11458;CEP-433;Drive;Oct 23 2025 02:06 PM;;Setima-50, Callao, Callao, Callao;20;N/A;;-12.0484355000;-77.1364645000
11457;CEP-433;Geofence OUT;Oct 23 2025 02:06 PM;DQM1;Av Atalaya, Callao, Callao, Callao;40;N/A;;-12.0487123000;-77.1376513000
11456;CEP-433;Travel Start;Oct 23 2025 02:06 PM;;Av Atalaya, Callao, Callao, Callao;40;N/A;;-12.0487123000;-77.1376513000
11455;CEP-433;Ignition ON;Oct 23 2025 02:05 PM;;Av Atalaya, Callao, Callao, Callao, Perú;0;N/A;;-12.0500456000;-77.1395711000
11454;CEP-433;iButton OUT;Oct 23 2025 02:00 PM;;Av Atalaya, Callao, Callao, Callao, Perú;0;N/A;;-12.0500551000;-77.1395743000
11453;CEP-433;Ignition OFF;Oct 23 2025 02:00 PM;;Av Atalaya, Callao, Callao, Callao, Perú;0;N/A;;-12.0500551000;-77.1395743000
11452;CEP-433;Ignition ON;Oct 23 2025 02:00 PM;;Av Atalaya, Callao, Callao, Callao, Perú;0;N/A;;-12.0500553000;-77.1395751000
11451;CEP-433;iButton OUT;Oct 23 2025 02:00 PM;;Av Atalaya, Callao, Callao, Callao, Perú;0;N/A;;-12.0500638000;-77.1395741000
