Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
745;HBZN580NKLAH21750;Landmark OUT;Jun 30 2025 11:57 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3937086000;-75.1435636000
744;HBZN580NKLAH21750;Parked;Jun 30 2025 11:57 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3937086000;-75.1435636000
743;HBZN580NKLAH21750;Landmark IN;Jun 30 2025 07:41 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3931710000;-75.1438943000
742;HBZN580NKLAH21750;Parked;Jun 30 2025 07:41 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3931710000;-75.1438943000
741;HBZN580NKLAH21750;Parked;Jun 30 2025 03:25 PM;Campamento Mandarino;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3928986000;-75.1438368000
740;HBZN580NKLAH21750;Parked;Jun 30 2025 11:09 AM;Campamento Mandarino;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3928196000;-75.1437316000
739;HBZN580NKLAH21750;Parked;Jun 30 2025 06:52 AM;Campamento Mandarino;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929206000;-75.1438396000
738;HBZN580NKLAH21750;Landmark OUT;Jun 30 2025 02:27 AM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929051000;-75.1437966000
737;HBZN580NKLAH21750;Parked;Jun 30 2025 02:27 AM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929051000;-75.1437966000
736;HBZN580NKLAH21750;Landmark IN;Jun 29 2025 10:02 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3930285000;-75.1436308000
735;HBZN580NKLAH21750;Parked;Jun 29 2025 10:02 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3930285000;-75.1436308000
734;HBZN580NKLAH21750;Landmark OUT;Jun 29 2025 05:46 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3928910000;-75.1437956000
733;HBZN580NKLAH21750;Parked;Jun 29 2025 05:46 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3928910000;-75.1437956000
732;HBZN580NKLAH21750;Landmark IN;Jun 29 2025 01:29 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929363000;-75.1437956000
731;HBZN580NKLAH21750;Parked;Jun 29 2025 01:29 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929363000;-75.1437956000
730;HBZN580NKLAH21750;Landmark OUT;Jun 29 2025 09:03 AM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3928631000;-75.1438185000
729;HBZN580NKLAH21750;Parked;Jun 29 2025 09:03 AM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3928631000;-75.1438185000
728;HBZN580NKLAH21750;Parked;Jun 29 2025 04:38 AM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929465000;-75.1438218000
727;HBZN580NKLAH21750;Landmark IN;Jun 29 2025 12:13 AM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929635000;-75.1435418000
726;HBZN580NKLAH21750;Parked;Jun 29 2025 12:13 AM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929635000;-75.1435418000
725;HBZN580NKLAH21750;Parked;Jun 28 2025 07:58 PM;Campamento Mandarino;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929113000;-75.1438101000
724;HBZN580NKLAH21750;Landmark OUT;Jun 28 2025 03:33 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929240000;-75.1438283000
723;HBZN580NKLAH21750;Parked;Jun 28 2025 03:33 PM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929240000;-75.1438283000
722;HBZN580NKLAH21750;Landmark IN;Jun 28 2025 11:23 AM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929398000;-75.1438481000
721;HBZN580NKLAH21750;Parked;Jun 28 2025 11:23 AM;CAMPAMENTO VAINILLO;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929398000;-75.1438481000
720;HBZN580NKLAH21750;Landmark IN;Jun 28 2025 11:08 AM;Campamento Mandarino;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929188000;-75.1438443000
719;HBZN580NKLAH21750;APAGADO;Jun 28 2025 11:08 AM;Campamento Mandarino;152 Vía Sin Nombre Carrera 22 sur;0;N/A;;4.3929188000;-75.1438443000
