Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
191;F3H-841;Drive;Aug 29 2025 09:12 AM;;Av De Los Heroes, San Juan De Miraflores, Lima, Lima [Province];16;N/A;;-12.1538421000;-76.9726645000
190;F3H-841;Drive;Aug 29 2025 09:12 AM;;Av De Los Heroes, San Juan De Miraflores, Lima, Lima [Province], Perú;28;N/A;;-12.1533063000;-76.9739393000
189;F3H-841;Drive;Aug 29 2025 09:10 AM;;Salida-4, Surco, Lima, Lima [Province];28;N/A;;-12.1494050000;-76.9838623000
188;F3H-841;Drive;Aug 29 2025 09:10 AM;;Av Tomas Marsano-21, Surco, Lima, Lima [Province];30;N/A;;-12.1494180000;-76.9842946000
187;F3H-841;Drive;Aug 29 2025 09:10 AM;;Entrada-33, Surco, Lima, Lima [Province];33;N/A;;-12.1497106000;-76.9845578000
186;F3H-841;Drive;Aug 29 2025 09:10 AM;;Entrada-43, Surco, Lima, Lima [Province];37;N/A;;-12.1501910000;-76.9845241000
185;F3H-841;Drive;Aug 29 2025 09:10 AM;;Entrada-51, Surco, Lima, Lima [Province], Perú;37;N/A;;-12.1504721000;-76.9841711000
184;F3H-841;Drive;Aug 29 2025 09:10 AM;;Lateral-66, Surco, Lima, Lima [Province];35;N/A;;-12.1504280000;-76.9837490000
183;F3H-841;End Speeding;Aug 29 2025 09:09 AM;;Av Panamericana-42, Surco, Lima, Lima [Province];65;N/A;;-12.1432243000;-76.9816225000
182;F3H-841;Speed alert;Aug 29 2025 09:08 AM;;Av Panamericana, Surco, Lima, Lima [Province];74;N/A;;-12.1374595000;-76.9805931000
181;F3H-841;Drive;Aug 29 2025 09:07 AM;;Av Panamericana-51, Surco, Lima, Lima [Province];49;N/A;;-12.1272466000;-76.9770216000
180;F3H-841;Drive;Aug 29 2025 09:06 AM;;Av Panamericana-29, Surco, Lima, Lima [Province];54;N/A;;-12.1216875000;-76.9771400000
