Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
6346;LLQ608;Parked;Jun 11 2025 06:36 PM;;Cra. 18 #70-78, Bogotá, Colombia;0;N/A;;4.5453911000;-74.1424418000
6345;LLQ608;Travel Stop;Jun 11 2025 06:26 PM;;Carrera 17n Bis #70b Sur-1 a 70b Sur-89, Bogotá, Bogotá, Colombia;1;N/A;;4.5457050000;-74.1421226000
6344;LLQ608;Travel Start;Jun 11 2025 06:25 PM;;Cl70cs 17m-61, Bogota, Cundinamarca;8;N/A;;4.5460443000;-74.1417981000
6343;LLQ608;Parked;Jun 11 2025 06:02 PM;;Kr17p 70bs-89, Bogota, Cundinamarca, Colombia;0;N/A;;4.5452085000;-74.1425670000
6342;LLQ608;Ignition OFF;Jun 11 2025 05:52 PM;;Kr18 70bs-87, Bogota, Cundinamarca, Colombia;0;N/A;;4.5452190000;-74.1426596000
6341;LLQ608;Ignition ON;Jun 11 2025 05:51 PM;;Cra. 18 #70-78, Bogotá, Colombia;0;N/A;;4.5453031000;-74.1424961000
6340;LLQ608;Parked;Jun 11 2025 04:52 PM;;Kr17p 70bs-71, Bogota, Cundinamarca, Colombia;0;N/A;;4.5453266000;-74.1426010000
6339;LLQ608;Ignition OFF;Jun 11 2025 04:42 PM;;Kr17p 70bs-74, Bogota, Cundinamarca, Colombia;0;N/A;;4.5453178000;-74.1425518000
6338;LLQ608;Travel Stop;Jun 11 2025 04:42 PM;;Kr17p 70bs-74, Bogota, Cundinamarca, Colombia;0;N/A;;4.5453035000;-74.1425465000
6337;LLQ608;Drive;Jun 11 2025 04:42 PM;;Kr17p 72s-67, Bogota, Cundinamarca;9;N/A;;4.5448911000;-74.1423293000
6336;LLQ608;Drive;Jun 11 2025 04:42 PM;;Cl73s 17n-82, Bogota, Cundinamarca, Colombia;0;N/A;;4.5448631000;-74.1422838000
6335;LLQ608;Drive;Jun 11 2025 04:41 PM;;Kr17n 70bs-70, Bogota, Cundinamarca;14;N/A;;4.5460315000;-74.1418486000
6334;LLQ608;Travel Start;Jun 11 2025 04:41 PM;;Cl70cs 17h-44, Bogota, Cundinamarca;28;N/A;;4.5463890000;-74.1404145000
6333;LLQ608;Idle - Stop;Jun 11 2025 04:40 PM;;Kr17f 70bs-77, Bogota, Cundinamarca, Colombia;1;N/A;;4.5467288000;-74.1394895000
6332;LLQ608;Ignition ON;Jun 11 2025 04:37 PM;;Cl70s 17f-84, Bogota, Cundinamarca, Colombia;0;N/A;;4.5478411000;-74.1403686000
6331;LLQ608;Parked;Jun 11 2025 04:37 PM;;Cl70s 17f-84, Bogota, Cundinamarca, Colombia;0;N/A;;4.5478411000;-74.1403723000
6330;LLQ608;Ignition OFF;Jun 11 2025 04:27 PM;;Cl70s 17f-84, Bogota, Cundinamarca, Colombia;0;N/A;;4.5478581000;-74.1403443000
6329;LLQ608;Idle - Stop;Jun 11 2025 04:26 PM;;Cl70s 17f-84, Bogota, Cundinamarca, Colombia;0;N/A;;4.5478450000;-74.1403535000
6328;LLQ608;Ignition ON;Jun 11 2025 04:23 PM;;Cl70s 17f-84, Bogota, Cundinamarca, Colombia;0;N/A;;4.5478566000;-74.1403498000
6327;LLQ608;Ignition OFF;Jun 11 2025 04:21 PM;;Cl. 70 Sur #1705, Bogotá, Colombia;0;N/A;;4.5477981000;-74.1403831000
6326;LLQ608;Travel Start;Jun 11 2025 04:21 PM;;Calle 70S # 17G-2 a 17G-100, Bogotá Distrito Capital, Cundinamarca, Colombia;14;N/A;;4.5477505000;-74.1405146000
6325;LLQ608;Idle - Stop;Jun 11 2025 04:20 PM;;Kr17n 70s-11, Bogota, Cundinamarca, COLOMBIA;12;N/A;;4.5469998000;-74.1419903000
6324;LLQ608;Ignition ON;Jun 11 2025 04:17 PM;;Kr18 70bs-87, Bogota, Cundinamarca, Colombia;0;N/A;;4.5452990000;-74.1426051000
6323;LLQ608;Parked;Jun 11 2025 02:32 PM;;Kr17p 70bs-74, Bogota, Cundinamarca, Colombia;0;N/A;;4.5453381000;-74.1425203000
6322;LLQ608;Ignition OFF;Jun 11 2025 02:22 PM;;Kr17p 70bs-74, Bogota, Cundinamarca, Colombia;0;N/A;;4.5453871000;-74.1425435000
6321;LLQ608;Idle Alert;Jun 11 2025 02:14 PM;;Cra. 17p #70b Sur-28 a 70b Sur-98, Bogotá, Bogotá, Colombia;0;N/A;;4.5454063000;-74.1423750000
6320;LLQ608;Idle - Stop;Jun 11 2025 02:12 PM;;Cra. 18 #70-78, Bogotá, Colombia;0;N/A;;4.5453546000;-74.1424710000
6319;LLQ608;Travel Stop;Jun 11 2025 02:09 PM;;Kr17p 70bs-65, Bogota, Cundinamarca, Colombia;0;N/A;;4.5454853000;-74.1422903000
6318;LLQ608;Travel Start;Jun 11 2025 02:09 PM;;Kr17p 70bs-63, Bogota, Cundinamarca, Colombia;14;N/A;;4.5454778000;-74.1424580000
6317;LLQ608;Ignition ON;Jun 11 2025 02:09 PM;;Cl72s 18-23, Bogota, Cundinamarca, Colombia;0;N/A;;4.5451173000;-74.1428181000
6316;LLQ608;Parked;Jun 11 2025 01:58 PM;;Cl72s 18-23, Bogota, Cundinamarca, Colombia;0;N/A;;4.5451818000;-74.1428621000
6315;LLQ608;Travel Stop;Jun 11 2025 01:48 PM;;Kr17n 70bs-70, Bogota, Cundinamarca;4;N/A;;4.5461351000;-74.1419595000
6314;LLQ608;Travel Start;Jun 11 2025 01:48 PM;;Dg70bs 17n-13, Bogota, Cundinamarca, Colombia;8;N/A;;4.5462148000;-74.1421830000
6313;LLQ608;Travel Stop;Jun 11 2025 01:46 PM;;Kr17n 70cs-59, Bogota, Cundinamarca;0;N/A;;4.5458440000;-74.1420300000
6312;LLQ608;Travel Start;Jun 11 2025 01:45 PM;;Carrera 71MBIS # 70BS-2 a 70BS-100, Bogotá, Cundinamarca, Colombia;6;N/A;;4.5462586000;-74.1415840000
6311;LLQ608;Parked;Jun 11 2025 01:33 PM;;Cl72s 18-26, Bogota, Cundinamarca, Colombia;0;N/A;;4.5452280000;-74.1428143000
