Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
8575;NUZ020;Towing/Drifting?;Jun 11 2025 08:11 PM;;Cl13 72-43, Bogota, Cundinamarca;30;N/A;;4.6524030000;-74.1294750000
8574;NUZ020;Ignition OFF;Jun 11 2025 08:10 PM;;Cl13 72-33, Bogota, Cundinamarca;0;N/A;;4.6527240000;-74.1297870000
8573;NUZ020;Towing/Drifting?;Jun 11 2025 08:10 PM;;Cl13 72-33, Bogota, Cundinamarca;41;N/A;;4.6527240000;-74.1297870000
8572;NUZ020;Drive;Jun 11 2025 08:10 PM;;Kr78g 16f-28, Bogota, Cundinamarca;33;N/A;;4.6532820000;-74.1304830000
8571;NUZ020;Drive;Jun 11 2025 08:10 PM;;Av Ciudad De Cali-57, Bogota, Cundinamarca;51;N/A;;4.6605920000;-74.1350070000
8570;NUZ020;Ignition ON;Jun 11 2025 08:10 PM;;Av Ciudad De Cali-57, Bogota, Cundinamarca;0;N/A;;4.6605920000;-74.1350070000
8569;NUZ020;Towing/Drifting?;Jun 11 2025 08:08 PM;;Av Ciudad De Cali-57, Bogota, Cundinamarca;51;N/A;;4.6605920000;-74.1350070000
8568;NUZ020;Towing/Drifting?;Jun 11 2025 08:08 PM;;Kr97 23h-21, Bogota, Cundinamarca, Colombia;27;N/A;;4.6790210000;-74.1339830000
8567;NUZ020;Towing/Drifting?;Jun 11 2025 08:00 PM;;Kr97 23h-21, Bogota, Cundinamarca, Colombia;27;N/A;;4.6790210000;-74.1339830000
8566;NUZ020;Towing/Drifting?;Jun 11 2025 08:00 PM;;Kr97 23h-64, Bogota, Cundinamarca;6;N/A;;4.6793550000;-74.1335630000
8565;NUZ020;Ignition OFF;Jun 11 2025 08:00 PM;;Kr97 23h-64, Bogota, Cundinamarca;0;N/A;;4.6793550000;-74.1335630000
8564;NUZ020;Idle - Stop;Jun 11 2025 08:00 PM;;Kr97 23h-64, Bogota, Cundinamarca;0;N/A;;4.6793730000;-74.1335250000
8563;NUZ020;Idle - Stop;Jun 11 2025 08:00 PM;;Kr100 24-27, Bogota, Cundinamarca;0;N/A;;4.6816900000;-74.1337830000
8562;NUZ020;Ignition ON;Jun 11 2025 08:00 PM;;Kr100 24-27, Bogota, Cundinamarca;0;N/A;;4.6816900000;-74.1337830000
8561;NUZ020;Parked;Jun 11 2025 07:57 PM;;Kr100 24-27, Bogota, Cundinamarca;0;N/A;;4.6816900000;-74.1337830000
8560;NUZ020;Towing/Drifting?;Jun 11 2025 07:53 PM;;Cl26-19, Bogota, Cundinamarca;33;N/A;;4.6957660000;-74.1404520000
8559;NUZ020;Towing/Drifting?;Jun 11 2025 07:53 PM;;Via Principal, Bogota, Cundinamarca;0;N/A;;4.6937460000;-74.1353620000
8558;NUZ020;Parked;Jun 11 2025 07:50 PM;;Via Principal, Bogota, Cundinamarca;0;N/A;;4.6937460000;-74.1353620000
8557;NUZ020;Parked;Jun 11 2025 07:50 PM;;Via Principal, Bogota, Cundinamarca;0;N/A;;4.6937460000;-74.1353620000
8556;NUZ020;Ignition OFF;Jun 11 2025 07:50 PM;;Via Principal, Bogota, Cundinamarca;0;N/A;;4.6937460000;-74.1353620000
8555;NUZ020;Idle - Stop;Jun 11 2025 07:49 PM;;Via Principal, Bogota, Cundinamarca;0;N/A;;4.6937250000;-74.1353900000
8554;NUZ020;Idle - Stop;Jun 11 2025 07:49 PM;;Via Principal, Bogota, Cundinamarca;0;N/A;;4.6937250000;-74.1353900000
8553;NUZ020;Drive;Jun 11 2025 07:49 PM;;Cl26 101b-57, Bogota, Cundinamarca;9;N/A;;4.6892830000;-74.1306600000
8552;NUZ020;Ignition ON;Jun 11 2025 07:49 PM;;Cl26 101b-57, Bogota, Cundinamarca;0;N/A;;4.6892830000;-74.1306600000
8551;NUZ020;Parked;Jun 11 2025 07:47 PM;;Cl26 85b-36, Bogota, Cundinamarca, Colombia;0;N/A;;4.6763840000;-74.1172910000
8550;NUZ020;Towing/Drifting?;Jun 11 2025 07:47 PM;;Cl26 85b-36, Bogota, Cundinamarca, Colombia;8;N/A;;4.6763840000;-74.1172910000
8549;NUZ020;Parked;Jun 11 2025 07:41 PM;;Cl26 85b-36, Bogota, Cundinamarca, Colombia;0;N/A;;4.6763840000;-74.1172910000
8548;NUZ020;Parked;Jun 11 2025 07:41 PM;;Calle 26 # 85B-2 a 85B-100, Bogotá, Cundinamarca, Colombia;0;N/A;;4.6764000000;-74.1172290000
8547;NUZ020;Ignition OFF;Jun 11 2025 07:41 PM;;Calle 26 # 85B-2 a 85B-100, Bogotá, Cundinamarca, Colombia;0;N/A;;4.6764000000;-74.1172290000
8546;NUZ020;Idle - Stop;Jun 11 2025 07:40 PM;;Calle 26 # 85B-2 a 85B-100, Bogotá, Cundinamarca, Colombia;0;N/A;;4.6764000000;-74.1172290000
8545;NUZ020;Idle - Stop;Jun 11 2025 07:40 PM;;Calle 26 # 85B-2 a 85B-100, Bogotá, Cundinamarca, Colombia;0;N/A;;4.6764000000;-74.1172290000
8544;NUZ020;Idle - Stop;Jun 11 2025 07:39 PM;;Kr85b 49-79, Bogota, Cundinamarca, Colombia;0;N/A;;4.6765060000;-74.1171460000
8543;NUZ020;Idle - Stop;Jun 11 2025 07:39 PM;;Kr85b 49-79, Bogota, Cundinamarca, Colombia;0;N/A;;4.6765180000;-74.1171200000
8542;NUZ020;Idle - Stop;Jun 11 2025 07:39 PM;;Cl26 85b-36, Bogota, Cundinamarca, Colombia;0;N/A;;4.6763560000;-74.1172210000
8541;NUZ020;Idle - Stop;Jun 11 2025 07:39 PM;;Cl26 85b-36, Bogota, Cundinamarca, Colombia;0;N/A;;4.6763560000;-74.1172210000
8540;NUZ020;Idle - Stop;Jun 11 2025 07:39 PM;;Kr85b 49-79, Bogota, Cundinamarca, Colombia;0;N/A;;4.6765380000;-74.1171520000
8539;NUZ020;Ignition ON;Jun 11 2025 07:39 PM;;Kr85b 49-79, Bogota, Cundinamarca, Colombia;0;N/A;;4.6765380000;-74.1171520000
8538;NUZ020;Parked;Jun 11 2025 07:35 PM;;Kr85b 49-79, Bogota, Cundinamarca, Colombia;0;N/A;;4.6765380000;-74.1171520000
8537;NUZ020;Parked;Jun 11 2025 07:35 PM;;Cl26-92, Bogota, Cundinamarca;0;N/A;;4.6743760000;-74.1163140000
8536;NUZ020;Towing/Drifting?;Jun 11 2025 07:35 PM;;Cl26-92, Bogota, Cundinamarca;6;N/A;;4.6743760000;-74.1163140000
8535;NUZ020;Ignition OFF;Jun 11 2025 07:35 PM;;Cl26-92, Bogota, Cundinamarca;0;N/A;;4.6743760000;-74.1163140000
8534;NUZ020;Idle - Stop;Jun 11 2025 07:35 PM;;Cl26-92, Bogota, Cundinamarca;0;N/A;;4.6743760000;-74.1163140000
8533;NUZ020;Ignition ON;Jun 11 2025 07:35 PM;;Cl26-92, Bogota, Cundinamarca;0;N/A;;4.6743760000;-74.1163140000
8532;NUZ020;Parked;Jun 11 2025 07:32 PM;;Cl26-92, Bogota, Cundinamarca;0;N/A;;4.6743760000;-74.1163140000
8531;NUZ020;Parked;Jun 11 2025 07:32 PM;;Cl26-92, Bogota, Cundinamarca;0;N/A;;4.6743760000;-74.1163140000
8530;NUZ020;Towing/Drifting?;Jun 11 2025 07:32 PM;;Cl26-85, Bogota, Cundinamarca;4;N/A;;4.6742780000;-74.1162500000
8529;NUZ020;Ignition OFF;Jun 11 2025 07:32 PM;;Cl26-85, Bogota, Cundinamarca;0;N/A;;4.6742780000;-74.1162500000
