Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
4035;VKK624;Parked;Dec 10 2025 02:14 PM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4034;VKK624;Parked;Dec 10 2025 01:14 PM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4033;VKK624;Parked;Dec 10 2025 12:14 PM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4032;VKK624;Parked;Dec 10 2025 11:13 AM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4031;VKK624;Parked;Dec 10 2025 10:13 AM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4030;VKK624;Ping;Dec 10 2025 09:33 AM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4029;VKK624;Ping;Dec 10 2025 09:33 AM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4028;VKK624;Parked;Dec 10 2025 09:13 AM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4027;VKK624;Parked;Dec 10 2025 08:13 AM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4026;VKK624;Ignition OFF;Dec 10 2025 08:13 AM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
4025;VKK624;Idle - Stop;Dec 10 2025 08:13 AM;RM Chemicals;22a-81 22a5 22a49 22a2-22a140 Calle 13 Calle 13 Calle 13 Calle 13;0;N/A;;3.5420310000;-76.4963830000
