Secuencia;Unidad;Eventos;Fecha;Pt. Referencia;Dirección;Velocidad;Temperatura;Conductor;Latitud;Longitud
2452;ZNN824;Conduciendo;Aug 02 2025 08:56 PM;;Av 25, Viterbo, Caldas, Colombia;64;N/A;;5.1149460000;-75.8135000000
2451;ZNN824;Conduciendo;Aug 02 2025 08:55 PM;;Av 25, Viterbo, Caldas, Colombia;70;N/A;;5.1160730000;-75.8099660000
2450;ZNN824;Conduciendo;Aug 02 2025 08:51 PM;;Km 21 de la vía Viterbo - Santaguen, , Caldas, Colombia;30;N/A;;5.1073270000;-75.7729600000
2449;ZNN824;Conduciendo;Aug 02 2025 08:50 PM;;Km 21 de la vía Viterbo - Santaguen, , Caldas, Colombia;32;N/A;;5.1064650000;-75.7722900000
2448;ZNN824;Conduciendo;Aug 02 2025 08:50 PM;;463J+QC San José, Caldas, Colombia;38;N/A;;5.1044150000;-75.7688570000
2447;ZNN824;Conduciendo;Aug 02 2025 08:49 PM;;Km 21 de la vía Viterbo - Santaguen, , Caldas, Colombia;48;N/A;;5.1033110000;-75.7654940000
2446;ZNN824;Conduciendo;Aug 02 2025 08:49 PM;;Km 21 de la vía Viterbo - Santaguen, , Caldas, Colombia;32;N/A;;5.1039790000;-75.7625030000
2445;ZNN824;Inmóvil - Detenido;Aug 02 2025 08:48 PM;;Km 21 de la vía Viterbo - Santaguen, , Caldas, Colombia;0;N/A;;5.1058850000;-75.7601310000
2444;ZNN824;Conduciendo;Aug 02 2025 08:47 PM;;Km 21 de la vía Viterbo - Santaguen, , Caldas, Colombia;54;N/A;;5.1079210000;-75.7579680000
2443;ZNN824;Conduciendo;Aug 02 2025 08:47 PM;;Km 21 de la vía Viterbo - Santaguen, , Caldas, Colombia;59;N/A;;5.1086620000;-75.7565410000
2442;ZNN824;Conduciendo;Aug 02 2025 08:46 PM;;Autopista Conexión Pacifico 3, Caldas, Colombia;57;N/A;;5.1123620000;-75.7486210000
2441;ZNN824;Conduciendo;Aug 02 2025 08:45 PM;;4775+PJ Risaralda, Caldas, Colombia;54;N/A;;5.1143810000;-75.7409810000
2440;ZNN824;Conduciendo;Aug 02 2025 08:44 PM;;Autopista Conexión Pacifico 3, Caldas, Colombia;67;N/A;;5.1136980000;-75.7320410000
2439;ZNN824;Conduciendo;Aug 02 2025 08:43 PM;;Autopista Conexión Pacifico 3, Risaralda, Caldas, Colombia;57;N/A;;5.1203920000;-75.7240970000
2438;ZNN824;Conduciendo;Aug 02 2025 08:42 PM;;Autopista Conexión Pacifico 3, Risaralda, Caldas, Colombia;38;N/A;;5.1230640000;-75.7181340000
2437;ZNN824;Conduciendo;Aug 02 2025 08:41 PM;;Km 13 de la vía Risaralda - Santaguen, , Caldas, Colombia;12;N/A;;5.1244430000;-75.7119040000
2436;ZNN824;Conduciendo;Aug 02 2025 08:40 PM;;Km 14 de la vía Risaralda - Santaguen, , Caldas, Colombia;56;N/A;;5.1270210000;-75.7074520000
2435;ZNN824;Conduciendo;Aug 02 2025 08:39 PM;;Km 14 de la vía Risaralda - Santaguen, , Caldas, Colombia;69;N/A;;5.1337100000;-75.7025770000
2434;ZNN824;Conduciendo;Aug 02 2025 08:38 PM;;Km 14 de la vía Risaralda - Santaguen, , Caldas, Colombia;67;N/A;;5.1380140000;-75.7017370000
2433;ZNN824;Conduciendo;Aug 02 2025 08:38 PM;;Km 14 de la vía Risaralda - Santaguen, , Caldas, Colombia;67;N/A;;5.1430840000;-75.6983110000
2432;ZNN824;Conduciendo;Aug 02 2025 08:37 PM;;Km 14 de la vía Risaralda - Santaguen, , Caldas, Colombia;69;N/A;;5.1459040000;-75.6957320000
2431;ZNN824;Conduciendo;Aug 02 2025 08:37 PM;;Vía km 41-Las margaritas, Anserma, Caldas, Colombia;69;N/A;;5.1424790000;-75.6913370000
2430;ZNN824;Conduciendo;Aug 02 2025 08:36 PM;;Km 34 de la vía La Feclisa - Chinichina, , Caldas, Colombia;65;N/A;;5.1417970000;-75.6911990000
2429;ZNN824;Conduciendo;Aug 02 2025 08:36 PM;;Km 34 de la vía La Feclisa - Chinichina, , Caldas, Colombia;51;N/A;;5.1403390000;-75.6901850000
2428;ZNN824;Conduciendo;Aug 02 2025 08:36 PM;;Vía km 41-Las margaritas, Anserma, Caldas, Colombia;32;N/A;;5.1407870000;-75.6862040000
2427;ZNN824;Conduciendo;Aug 02 2025 08:35 PM;;48V9+39 Anserma, Caldas, Colombia;30;N/A;;5.1426710000;-75.6815850000
2426;ZNN824;Conduciendo;Aug 02 2025 08:35 PM;;Km 34 de la vía La Feclisa - Chinichina, , Caldas, Colombia;30;N/A;;5.1467220000;-75.6792290000
2425;ZNN824;Conduciendo;Aug 02 2025 08:34 PM;;Km 33 de la vía La Feclisa - Chinichina, , Caldas, Colombia;32;N/A;;5.1509630000;-75.6772930000
2424;ZNN824;Conduciendo;Aug 02 2025 08:33 PM;;Km 33 de la vía La Feclisa - Chinichina, , Caldas, Colombia;32;N/A;;5.1554950000;-75.6751770000
2423;ZNN824;Conduciendo;Aug 02 2025 08:31 PM;;Km 33 de la vía La Feclisa - Chinichina, , Caldas, Colombia;32;N/A;;5.1558110000;-75.6750570000
2422;ZNN824;Conduciendo;Aug 02 2025 08:31 PM;;Km 33 de la vía La Feclisa - Chinichina, , Caldas, Colombia;35;N/A;;5.1569100000;-75.6737900000
2421;ZNN824;Conduciendo;Aug 02 2025 08:31 PM;El 41 - La Felisa;Km 33 de la vía La Feclisa - Chinichina, , Caldas, Colombia;49;N/A;;5.1555940000;-75.6700080000
2420;ZNN824;Saliendo de Landmark;Aug 02 2025 08:31 PM;El 41 - La Felisa;Manizales-La Felisa;49;N/A;;5.1555940000;-75.6700080000
2419;ZNN824;Conduciendo;Aug 02 2025 08:30 PM;El 41 - La Felisa;Km 32 de la vía La Feclisa - Chinichina, , Caldas, Colombia;43;N/A;;5.1554060000;-75.6651260000
2418;ZNN824;Entrando a Landmark;Aug 02 2025 08:30 PM;El 41 - La Felisa;Manizales-La Felisa;43;N/A;;5.1554060000;-75.6651260000
2417;ZNN824;Conduciendo;Aug 02 2025 08:30 PM;;Km 32 de la vía La Feclisa - Chinichina, , Caldas, Colombia;61;N/A;;5.1569800000;-75.6632730000
2416;ZNN824;Conduciendo;Aug 02 2025 08:29 PM;;Km 31 de la vía La Feclisa - Chinichina, , Caldas;75;N/A;;5.1640930000;-75.6581240000
2415;ZNN824;Conduciendo;Aug 02 2025 08:28 PM;;Km 31 de la vía La Feclisa - Chinichina, , Caldas;72;N/A;;5.1652240000;-75.6574290000
2414;ZNN824;Conduciendo;Aug 02 2025 08:28 PM;;Km 30 de la vía La Feclisa - Chinichina, , Caldas;65;N/A;;5.1690390000;-75.6590110000
2413;ZNN824;Conduciendo;Aug 02 2025 08:28 PM;;Km 30 de la vía La Feclisa - Chinichina, , Caldas;78;N/A;;5.1740620000;-75.6585920000
2412;ZNN824;Conduciendo;Aug 02 2025 08:27 PM;;Km 30 de la vía La Feclisa - Chinichina, , Caldas;82;N/A;;5.1753950000;-75.6580180000
2411;ZNN824;Conduciendo;Aug 02 2025 08:27 PM;;Manizales-La Felisa, Neira, Caldas, Colombia;70;N/A;;5.1780820000;-75.6585070000
2410;ZNN824;Conduciendo;Aug 02 2025 08:27 PM;;Km 29 de la vía La Feclisa - Chinichina, , Caldas;69;N/A;;5.1824690000;-75.6572050000
2409;ZNN824;Conduciendo;Aug 02 2025 08:27 PM;;Km 29 de la vía La Feclisa - Chinichina, , Caldas;62;N/A;;5.1838680000;-75.6559870000
2408;ZNN824;Conduciendo;Aug 02 2025 08:26 PM;;Av 50-4, Manizales, Caldas;57;N/A;;5.1849750000;-75.6531320000
2407;ZNN824;Conduciendo;Aug 02 2025 08:26 PM;;Km 28 de la vía La Feclisa - Chinichina, , Caldas;49;N/A;;5.1888620000;-75.6503470000
2406;ZNN824;Conduciendo;Aug 02 2025 08:25 PM;;Km 28 de la vía La Feclisa - Chinichina, , Caldas;33;N/A;;5.1909560000;-75.6501070000
2405;ZNN824;Conduciendo;Aug 02 2025 08:25 PM;;Km 27 de la vía La Feclisa - Chinichina, , Caldas;54;N/A;;5.1944850000;-75.6483470000
2404;ZNN824;Conduciendo;Aug 02 2025 08:24 PM;;Km 26 de la vía La Feclisa - Chinichina, , Caldas;72;N/A;;5.1995590000;-75.6403390000
2403;ZNN824;Conduciendo;Aug 02 2025 08:24 PM;;Km 26 de la vía La Feclisa - Chinichina, , Caldas;57;N/A;;5.2012900000;-75.6394580000
2402;ZNN824;Conduciendo;Aug 02 2025 08:23 PM;;Km 25 de la vía La Feclisa - Chinichina, , Caldas;40;N/A;;5.2075140000;-75.6398640000
2401;ZNN824;Conduciendo;Aug 02 2025 08:22 PM;;Km 24 de la vía La Feclisa - Chinichina, , Caldas;67;N/A;;5.2156450000;-75.6415880000
2400;ZNN824;Conduciendo;Aug 02 2025 08:21 PM;;Km 24 de la vía La Feclisa - Chinichina, , Caldas;57;N/A;;5.2167750000;-75.6417790000
2399;ZNN824;Conduciendo;Aug 02 2025 08:21 PM;;Km 24 de la vía La Feclisa - Chinichina, , Caldas;37;N/A;;5.2202860000;-75.6401900000
2398;ZNN824;Conduciendo;Aug 02 2025 08:21 PM;;Km 23 de la vía La Feclisa - Chinichina, , Caldas, Colombia;28;N/A;;5.2219630000;-75.6401830000
2397;ZNN824;Conduciendo;Aug 02 2025 08:20 PM;;Km 22 de la vía La Feclisa - Chinichina, , Caldas;46;N/A;;5.2275610000;-75.6428860000
2396;ZNN824;Conduciendo;Aug 02 2025 08:19 PM;;Km 22 de la vía La Feclisa - Chinichina, , Caldas;62;N/A;;5.2308760000;-75.6448230000
2395;ZNN824;Conduciendo;Aug 02 2025 08:19 PM;;Km 21 de la vía La Feclisa - Chinichina, , Caldas, Colombia;65;N/A;;5.2334120000;-75.6492360000
2394;ZNN824;Conduciendo;Aug 02 2025 08:18 PM;;Km 20 de la vía La Feclisa - Chinichina, , Caldas;64;N/A;;5.2396560000;-75.6505720000
2393;ZNN824;Conduciendo;Aug 02 2025 08:18 PM;;Km 20 de la vía La Feclisa - Chinichina, , Caldas;70;N/A;;5.2425710000;-75.6502640000
2392;ZNN824;Conduciendo;Aug 02 2025 08:17 PM;;Km 19 de la vía La Feclisa - Chinichina, , Caldas;65;N/A;;5.2513690000;-75.6553290000
2391;ZNN824;Conduciendo;Aug 02 2025 08:16 PM;;Km 18 de la vía La Feclisa - Chinichina, , Caldas;54;N/A;;5.2585570000;-75.6581150000
2390;ZNN824;Conduciendo;Aug 02 2025 08:16 PM;;Km 18 de la vía La Feclisa - Chinichina, , Caldas;46;N/A;;5.2599600000;-75.6585320000
2389;ZNN824;Inmóvil - Detenido;Aug 02 2025 08:15 PM;;Manizales-La Felisa, Neira, Caldas, Colombia;0;N/A;;5.2627320000;-75.6589260000
2388;ZNN824;Conduciendo;Aug 02 2025 08:14 PM;;Km 18 de la vía La Feclisa - Chinichina, , Caldas;22;N/A;;5.2632890000;-75.6589890000
2387;ZNN824;Conduciendo;Aug 02 2025 08:13 PM;;Km 17 de la vía La Feclisa - Chinichina, , Caldas;65;N/A;;5.2696310000;-75.6589220000
2386;ZNN824;Conduciendo;Aug 02 2025 08:13 PM;;Km 17 de la vía La Feclisa - Chinichina, , Caldas;65;N/A;;5.2716150000;-75.6602180000
2385;ZNN824;Conduciendo;Aug 02 2025 08:12 PM;;Km 16 de la vía La Feclisa - Chinichina, , Caldas;64;N/A;;5.2737740000;-75.6622770000
2384;ZNN824;Conduciendo;Aug 02 2025 08:12 PM;;Km 16 de la vía La Feclisa - Chinichina, , Caldas, Colombia;61;N/A;;5.2773630000;-75.6645160000
2383;ZNN824;Conduciendo;Aug 02 2025 08:12 PM;;Km 14 de la vía La Feclisa - Chinichina, , Risaralda, Colombia;65;N/A;;5.2795990000;-75.6644820000
2382;ZNN824;Conduciendo;Aug 02 2025 08:11 PM;;Km 13 de la vía La Feclisa - Chinichina, , Risaralda;69;N/A;;5.2896430000;-75.6631540000
2381;ZNN824;Conduciendo;Aug 02 2025 08:10 PM;;Km 12 de la vía La Feclisa - Chinichina, , Risaralda;41;N/A;;5.2968190000;-75.6576570000
2380;ZNN824;Conduciendo;Aug 02 2025 08:09 PM;;Av 29, Viterbo, Caldas;61;N/A;;5.3033810000;-75.6543260000
2379;ZNN824;Conduciendo;Aug 02 2025 08:08 PM;;Av 29, Viterbo, Caldas;65;N/A;;5.3061380000;-75.6529710000
2378;ZNN824;Conduciendo;Aug 02 2025 08:08 PM;;Av 29, Viterbo, Caldas;64;N/A;;5.3077460000;-75.6510490000
2377;ZNN824;Conduciendo;Aug 02 2025 08:08 PM;;Km 10 de la vía La Feclisa - Chinichina, , Risaralda;62;N/A;;5.3079120000;-75.6465520000
2376;ZNN824;Conduciendo;Aug 02 2025 08:07 PM;;Km 9 de la vía La Feclisa - Chinichina, , Risaralda, Colombia;70;N/A;;5.3062370000;-75.6423370000
2375;ZNN824;Conduciendo;Aug 02 2025 08:07 PM;;Km 9 de la vía La Feclisa - Chinichina, , Risaralda, Colombia;67;N/A;;5.3056620000;-75.6403560000
2374;ZNN824;Conduciendo;Aug 02 2025 08:07 PM;;Km 9 de la vía La Feclisa - Chinichina, , Risaralda;67;N/A;;5.3082070000;-75.6381050000
2373;ZNN824;Conduciendo;Aug 02 2025 08:06 PM;;Km 9 de la vía La Feclisa - Chinichina, , Risaralda;67;N/A;;5.3088120000;-75.6377590000
2372;ZNN824;Conduciendo;Aug 02 2025 08:06 PM;;Km 8 de la vía La Feclisa - Chinichina, , Risaralda;70;N/A;;5.3184780000;-75.6363530000
2371;ZNN824;Conduciendo;Aug 02 2025 08:05 PM;;Av 29, Viterbo, Caldas;67;N/A;;5.3294790000;-75.6370870000
2370;ZNN824;Conduciendo;Aug 02 2025 08:04 PM;;Av 29, Viterbo, Caldas;65;N/A;;5.3316050000;-75.6376940000
2369;ZNN824;Conduciendo;Aug 02 2025 08:04 PM;;Av 29, Viterbo, Caldas;69;N/A;;5.3382510000;-75.6353690000
2368;ZNN824;Conduciendo;Aug 02 2025 08:04 PM;;Av 29, Viterbo, Caldas;67;N/A;;5.3388310000;-75.6346970000
2367;ZNN824;Conduciendo;Aug 02 2025 08:03 PM;;Av 29, Viterbo, Caldas, Colombia;70;N/A;;5.3404810000;-75.6291610000
2366;ZNN824;Conduciendo;Aug 02 2025 08:03 PM;;Km 4 de la vía La Feclisa - Chinichina, , Caldas;61;N/A;;5.3422960000;-75.6254600000
2365;ZNN824;Conduciendo;Aug 02 2025 08:02 PM;;Km 3 de la vía La Feclisa - Chinichina, , Caldas;62;N/A;;5.3486790000;-75.6202240000
2364;ZNN824;Conduciendo;Aug 02 2025 08:01 PM;;Km 2 de la vía La Feclisa - Chinichina, , Caldas;70;N/A;;5.3594520000;-75.6165770000
2363;ZNN824;Conduciendo;Aug 02 2025 08:00 PM;;Km 1 de la vía La Feclisa - Chinichina, , Caldas;67;N/A;;5.3656800000;-75.6148160000
2362;ZNN824;Conduciendo;Aug 02 2025 08:00 PM;;Km 1 de la vía La Feclisa - Chinichina, , Caldas;62;N/A;;5.3694820000;-75.6143430000
2361;ZNN824;Conduciendo;Aug 02 2025 07:59 PM;;Av 29, Viterbo, Caldas, Colombia;51;N/A;;5.3773570000;-75.6100000000
2360;ZNN824;Conduciendo;Aug 02 2025 07:58 PM;;Km 1 de la vía La Felisa - Filadelfia, , Caldas;33;N/A;;5.3807690000;-75.6073400000
2359;ZNN824;Conduciendo;Aug 02 2025 07:57 PM;;Km 1 de la vía La Felisa - Supía, , Caldas;17;N/A;;5.3868440000;-75.6020090000
2358;ZNN824;Inmóvil - Detenido;Aug 02 2025 07:56 PM;;Km 1 de la vía La Felisa - Supía, , Caldas;0;N/A;;5.3875390000;-75.6012540000
2357;ZNN824;Inmóvil - Detenido;Aug 02 2025 07:56 PM;;Km 1 de la vía La Felisa - Supía, , Caldas;0;N/A;;5.3877390000;-75.6010870000
2356;ZNN824;Conduciendo;Aug 02 2025 07:55 PM;;Km 46 de la vía La Pintada - La Felisa, , Caldas;67;N/A;;5.3948860000;-75.5992140000
2355;ZNN824;Conduciendo;Aug 02 2025 07:54 PM;;Km 45 de la vía La Pintada - La Felisa, , Caldas;65;N/A;;5.4049120000;-75.5967530000
2354;ZNN824;Conduciendo;Aug 02 2025 07:53 PM;;Av 25, Viterbo, Caldas;65;N/A;;5.4142960000;-75.5954150000
2353;ZNN824;Conduciendo;Aug 02 2025 07:52 PM;;Km 42 de la vía La Pintada - La Felisa, , Caldas;72;N/A;;5.4243370000;-75.5921360000
2352;ZNN824;Conduciendo;Aug 02 2025 07:51 PM;;Km 42 de la vía La Pintada - La Felisa, , Caldas;62;N/A;;5.4288060000;-75.5917970000
2351;ZNN824;Conduciendo;Aug 02 2025 07:51 PM;;Av 25, Viterbo, Caldas;59;N/A;;5.4315220000;-75.5895750000
2350;ZNN824;Conduciendo;Aug 02 2025 07:51 PM;;Km 41 de la vía La Pintada - La Felisa, , Caldas;62;N/A;;5.4330250000;-75.5886930000
2349;ZNN824;Conduciendo;Aug 02 2025 07:50 PM;;La Felisa-La Pintada, Supía, Caldas, Colombia;64;N/A;;5.4428280000;-75.5855850000
2348;ZNN824;Conduciendo;Aug 02 2025 07:49 PM;;Km 40 de la vía La Pintada - La Felisa, , Caldas;65;N/A;;5.4464810000;-75.5855480000
2347;ZNN824;Conduciendo;Aug 02 2025 07:49 PM;;Km 39 de la vía La Pintada - La Felisa, , Caldas;64;N/A;;5.4492790000;-75.5829710000
2346;ZNN824;Conduciendo;Aug 02 2025 07:49 PM;;Km 39 de la vía La Pintada - La Felisa, , Caldas, Colombia;65;N/A;;5.4514510000;-75.5826640000
2345;ZNN824;Conduciendo;Aug 02 2025 07:48 PM;;Km 38 de la vía La Pintada - La Felisa, , Caldas;62;N/A;;5.4581520000;-75.5830630000
2344;ZNN824;Conduciendo;Aug 02 2025 07:48 PM;;Km 38 de la vía La Pintada - La Felisa, , Caldas;65;N/A;;5.4606010000;-75.5812960000
2343;ZNN824;Conduciendo;Aug 02 2025 07:47 PM;;Km 37 de la vía La Pintada - La Felisa, , Caldas;65;N/A;;5.4702670000;-75.5802580000
2342;ZNN824;Conduciendo;Aug 02 2025 07:46 PM;;Km 36 de la vía La Pintada - La Felisa, , Caldas;62;N/A;;5.4789530000;-75.5800700000
2341;ZNN824;Conduciendo;Aug 02 2025 07:46 PM;;Km 36 de la vía La Pintada - La Felisa, , Caldas;59;N/A;;5.4801510000;-75.5797800000
2340;ZNN824;Conduciendo;Aug 02 2025 07:45 PM;;I-25, Marmato, Caldas, Colombia;65;N/A;;5.4859900000;-75.5765000000
2339;ZNN824;Conduciendo;Aug 02 2025 07:45 PM;;Km 35 de la vía La Pintada - La Felisa, , Caldas;59;N/A;;5.4889840000;-75.5773520000
2338;ZNN824;Conduciendo;Aug 02 2025 07:44 PM;;Km 34 de la vía La Pintada - La Felisa, , Caldas;61;N/A;;5.4906870000;-75.5784460000
2337;ZNN824;Conduciendo;Aug 02 2025 07:44 PM;;Km 33 de la vía La Pintada - La Felisa, , Caldas;65;N/A;;5.4984820000;-75.5794620000
2336;ZNN824;Conduciendo;Aug 02 2025 07:43 PM;;Av 25, Viterbo, Caldas;67;N/A;;5.5085470000;-75.5818620000
2335;ZNN824;Conduciendo;Aug 02 2025 07:42 PM;;Av 25, Viterbo, Caldas;67;N/A;;5.5123170000;-75.5817910000
2334;ZNN824;Conduciendo;Aug 02 2025 07:42 PM;;Km 31 de la vía La Pintada - La Felisa, , Antioquia;67;N/A;;5.5169440000;-75.5776950000
2333;ZNN824;Conduciendo;Aug 02 2025 07:41 PM;;Km 30 de la vía La Pintada - La Felisa, , Antioquia;67;N/A;;5.5201350000;-75.5723260000
2332;ZNN824;Conduciendo;Aug 02 2025 07:41 PM;;Km 30 de la vía La Pintada - La Felisa, , Antioquia;69;N/A;;5.5231020000;-75.5698260000
2331;ZNN824;Conduciendo;Aug 02 2025 07:40 PM;;Km 29 de la vía La Pintada - La Felisa, , Antioquia;65;N/A;;5.5333340000;-75.5704470000
2330;ZNN824;Conduciendo;Aug 02 2025 07:39 PM;;Km 28 de la vía La Pintada - La Felisa, , Antioquia;49;N/A;;5.5377640000;-75.5699290000
2329;ZNN824;Inmóvil - Detenido;Aug 02 2025 07:39 PM;;Km 28 de la vía La Pintada - La Felisa, , Antioquia;0;N/A;;5.5401950000;-75.5702450000
2328;ZNN824;Conduciendo;Aug 02 2025 07:38 PM;;Km 28 de la vía La Pintada - La Felisa, , Antioquia;61;N/A;;5.5422030000;-75.5708320000
2327;ZNN824;Conduciendo;Aug 02 2025 07:37 PM;;Km 27 de la vía La Pintada - La Felisa, , Antioquia;61;N/A;;5.5485050000;-75.5762090000
2326;ZNN824;Conduciendo;Aug 02 2025 07:37 PM;;Km 27 de la vía La Pintada - La Felisa, , Antioquia;61;N/A;;5.5496340000;-75.5767060000
2325;ZNN824;Conduciendo;Aug 02 2025 07:36 PM;;Km 26 de la vía La Pintada - La Felisa, , Antioquia;64;N/A;;5.5595460000;-75.5770190000
2324;ZNN824;Conduciendo;Aug 02 2025 07:35 PM;;Km 24 de la vía La Pintada - La Felisa, , Antioquia;64;N/A;;5.5695990000;-75.5767700000
2323;ZNN824;Conduciendo;Aug 02 2025 07:34 PM;;Km 23 de la vía La Pintada - La Felisa, , Antioquia;65;N/A;;5.5791650000;-75.5774960000
2322;ZNN824;Conduciendo;Aug 02 2025 07:33 PM;;Km 23 de la vía La Pintada - La Felisa, , Antioquia;65;N/A;;5.5813980000;-75.5774100000
2321;ZNN824;Conduciendo;Aug 02 2025 07:33 PM;;Km 22 de la vía La Pintada - La Felisa, , Antioquia;62;N/A;;5.5889120000;-75.5797050000
2320;ZNN824;Conduciendo;Aug 02 2025 07:32 PM;;Km 21 de la vía La Pintada - La Felisa, , Antioquia;75;N/A;;5.5994580000;-75.5817900000
2319;ZNN824;Conduciendo;Aug 02 2025 07:31 PM;;Km 20 de la vía La Pintada - La Felisa, , Antioquia;72;N/A;;5.6074140000;-75.5833600000
2318;ZNN824;Conduciendo;Aug 02 2025 07:31 PM;;Km 20 de la vía La Pintada - La Felisa, , Antioquia, Colombia;69;N/A;;5.6095080000;-75.5836870000
2317;ZNN824;Conduciendo;Aug 02 2025 07:31 PM;;Km 20 de la vía La Pintada - La Felisa, , Antioquia;70;N/A;;5.6103910000;-75.5835450000
2316;ZNN824;Conduciendo;Aug 02 2025 07:30 PM;;Km 19 de la vía La Pintada - La Felisa, , Antioquia;72;N/A;;5.6128670000;-75.5848420000
2315;ZNN824;Conduciendo;Aug 02 2025 07:30 PM;;Km 18 de la vía La Pintada - La Felisa, , Antioquia, Colombia;69;N/A;;5.6204680000;-75.5862420000
2314;ZNN824;Conduciendo;Aug 02 2025 07:29 PM;;Km 18 de la vía La Pintada - La Felisa, , Antioquia;65;N/A;;5.6216690000;-75.5860050000
2313;ZNN824;Conduciendo;Aug 02 2025 07:29 PM;;Km 18 de la vía La Pintada - La Felisa, , Antioquia, Colombia;61;N/A;;5.6239840000;-75.5867450000
2312;ZNN824;Conduciendo;Aug 02 2025 07:29 PM;;Km 17 de la vía La Pintada - La Felisa, , Antioquia;37;N/A;;5.6287760000;-75.5863820000
2311;ZNN824;Conduciendo;Aug 02 2025 07:28 PM;;Km 17 de la vía La Pintada - La Felisa, , Antioquia;32;N/A;;5.6299060000;-75.5867450000
