Sequence;Unit;Events;Date;Landmark;Address;Speed;Temperature;Driver;Latitude;Longitude
1418;FJO660;Geofence IN;Jun 14 2025 09:22 AM;PROING 617 IBAGUE;9VV7+M2 Ibague, Tolima, Colombia;0;N/A;;4.3941663000;-75.1373896000
1417;FJO660;Parked;Jun 14 2025 09:22 AM;617(SEDE PRINCIPAL);Carrera 19A Sur;0;N/A;;4.3941663000;-75.1373896000
1416;FJO660;Parked;Jun 14 2025 05:22 AM;617(SEDE PRINCIPAL);Carrera 19A Sur;0;N/A;;4.3943103000;-75.1373960000
1415;FJO660;Landmark IN;Jun 14 2025 01:23 AM;617(SEDE PRINCIPAL);Carrera 19A Sur;0;N/A;;4.3942895000;-75.1373375000
1414;FJO660;Parked;Jun 14 2025 01:23 AM;617(SEDE PRINCIPAL);Carrera 19A Sur;0;N/A;;4.3942895000;-75.1373375000
1413;FJO660;Travel Stop;Jun 14 2025 01:13 AM;617(SEDE PRINCIPAL);Carrera 19A Sur;1;N/A;;4.3942863000;-75.1372493000
1412;FJO660;Geofence OUT;Jun 14 2025 01:12 AM;PROING 617 IBAGUE;9VV7+96 Ibague, Tolima, Colombia;11;N/A;;4.3933948000;-75.1368741000
1411;FJO660;Landmark OUT;Jun 14 2025 01:12 AM;BODEGA PRINCIPAL IBAGUE;Avenida Picaleña;11;N/A;;4.3933948000;-75.1368741000
1410;FJO660;Travel Start;Jun 14 2025 01:12 AM;BODEGA PRINCIPAL IBAGUE;Avenida Picaleña;11;N/A;;4.3933948000;-75.1368741000
1409;FJO660;Parked;Jun 13 2025 11:15 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;0;N/A;;4.3943000000;-75.1372736000
1408;FJO660;Landmark IN;Jun 13 2025 11:05 PM;BODEGA PRINCIPAL IBAGUE;Avenida Picaleña;4;N/A;;4.3945700000;-75.1374133000
1407;FJO660;Travel Stop;Jun 13 2025 11:05 PM;BODEGA PRINCIPAL IBAGUE;Avenida Picaleña;4;N/A;;4.3945700000;-75.1374133000
1406;FJO660;Travel Start;Jun 13 2025 11:05 PM;;Calle 45 Sur #153-34, Picaleña, Ibagué, Tolima, Colombia;6;N/A;;4.3955131000;-75.1376185000
1405;FJO660;Travel Stop;Jun 13 2025 11:03 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;3;N/A;;4.3942711000;-75.1371175000
1404;FJO660;Landmark OUT;Jun 13 2025 11:02 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;4;N/A;;4.3937423000;-75.1366656000
1403;FJO660;Travel Start;Jun 13 2025 11:02 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;4;N/A;;4.3937423000;-75.1366656000
1402;FJO660;Landmark IN;Jun 13 2025 10:55 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;1;N/A;;4.3943333000;-75.1373698000
1401;FJO660;Travel Stop;Jun 13 2025 10:55 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;1;N/A;;4.3943333000;-75.1373698000
1400;FJO660;Geofence IN;Jun 13 2025 10:54 PM;PROING 617 IBAGUE;Km 9 de la vía Buenos Aires - Picalena, , Tolima, Colombia;4;N/A;;4.3944720000;-75.1371436000
1399;FJO660;Landmark IN;Jun 13 2025 10:54 PM;BODEGA PRINCIPAL IBAGUE;Avenida Picaleña;4;N/A;;4.3944720000;-75.1371436000
1398;FJO660;Travel Start;Jun 13 2025 10:54 PM;BODEGA PRINCIPAL IBAGUE;Avenida Picaleña;4;N/A;;4.3944720000;-75.1371436000
1397;FJO660;Geofence IN;Jun 13 2025 10:53 PM;PROING 617 IBAGUE;Km 9 de la vía Buenos Aires - Picalena, , Tolima;1;N/A;;4.3942960000;-75.1371926000
1396;FJO660;Landmark OUT;Jun 13 2025 10:53 PM;BODEGA PRINCIPAL IBAGUE;Avenida Picaleña;1;N/A;;4.3942960000;-75.1371926000
1395;FJO660;Travel Stop;Jun 13 2025 10:53 PM;BODEGA PRINCIPAL IBAGUE;Avenida Picaleña;1;N/A;;4.3942960000;-75.1371926000
1394;FJO660;Landmark OUT;Jun 13 2025 10:52 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;3;N/A;;4.3945220000;-75.1368183000
1393;FJO660;Travel Start;Jun 13 2025 10:52 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;3;N/A;;4.3945220000;-75.1368183000
1392;FJO660;Travel Stop;Jun 13 2025 10:45 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;1;N/A;;4.3941176000;-75.1372803000
1391;FJO660;Landmark OUT;Jun 13 2025 10:44 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;12;N/A;;4.3945176000;-75.1378456000
1390;FJO660;Travel Start;Jun 13 2025 10:44 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;12;N/A;;4.3945176000;-75.1378456000
1389;FJO660;Parked;Jun 13 2025 10:41 PM;617(SEDE PRINCIPAL);Carrera 19A Sur;0;N/A;;4.3942778000;-75.1374700000
